customer_id,contact_date,contact_type,contact_duration,campaign_contacts,days_last_contacted,previous_contacts,poutcome,sale,deposit
1752,2024-05-04,cellular,267,1,91,1,failure,1,1
1753,2024-05-04,cellular,218,1,1,0,unknown,1,1
1754,2024-05-04,cellular,447,1,1,0,unknown,1,1
1755,2024-05-04,cellular,597,1,1,0,unknown,1,1
1756,2024-05-04,cellular,963,1,83,3,success,1,1
1757,2024-05-04,cellular,301,3,90,1,success,1,1
1758,2024-05-04,cellular,417,1,76,1,success,1,1
1759,2024-05-04,telephone,1076,3,175,1,success,1,1
1760,2024-05-04,cellular,251,4,1,0,unknown,1,1
1761,2024-05-04,cellular,592,1,66,1,success,1,1
1762,2024-05-04,cellular,322,11,1,0,unknown,1,1
1763,2024-05-04,cellular,545,2,263,4,failure,1,1
1764,2024-05-04,cellular,532,3,1,0,unknown,1,1
1765,2024-05-04,cellular,367,1,1,0,unknown,1,1
1766,2024-05-04,cellular,297,4,334,1,other,1,1
1767,2024-05-04,cellular,214,3,83,3,success,1,1
1768,2024-05-04,cellular,1046,3,333,2,success,1,1
1769,2024-05-04,cellular,237,5,1,0,unknown,1,1
1770,2024-05-04,cellular,458,3,17,5,failure,1,1
1771,2024-05-04,cellular,922,4,1,0,unknown,1,1
1772,2024-05-04,cellular,781,3,89,1,success,1,1
1773,2024-05-04,cellular,347,2,1,0,unknown,1,1
1774,2024-05-04,cellular,949,3,1,0,unknown,1,1
1775,2024-05-04,cellular,364,3,1,0,unknown,1,1
1776,2024-05-04,cellular,815,6,167,6,failure,1,1
1777,2024-05-04,cellular,742,4,1,0,unknown,1,1
1778,2024-05-04,cellular,268,3,1,0,unknown,1,1
1779,2024-05-04,cellular,716,3,263,2,failure,1,1
1780,2024-05-04,cellular,365,4,1,0,unknown,1,1
1781,2024-05-04,telephone,475,7,1,0,unknown,1,1
1782,2024-05-04,cellular,617,2,1,0,unknown,1,1
1783,2024-05-04,cellular,1091,3,1,0,unknown,1,1
1784,2024-05-04,cellular,1063,5,1,0,unknown,1,1
1785,2024-05-04,cellular,267,6,1,0,unknown,1,1
1786,2024-05-04,telephone,340,8,1,0,unknown,1,1
1787,2024-05-04,cellular,429,4,164,2,failure,1,1
1788,2024-05-04,telephone,331,5,1,0,unknown,1,1
1789,2024-05-04,cellular,841,4,1,0,unknown,1,1
1790,2024-05-04,cellular,673,6,90,1,success,1,1
1791,2024-05-05,cellular,762,3,1,0,unknown,1,1
1792,2024-05-05,cellular,895,1,1,0,unknown,1,1
1793,2024-05-05,cellular,863,1,78,8,success,1,1
1794,2024-05-05,cellular,525,1,1,0,unknown,1,1
1795,2024-05-05,cellular,1090,1,1,0,unknown,1,1
1796,2024-05-05,cellular,838,1,1,0,unknown,1,1
1797,2024-05-05,cellular,811,2,1,0,unknown,1,1
1798,2024-05-05,cellular,568,1,341,7,failure,1,1
1799,2024-05-05,cellular,955,2,1,0,unknown,1,1
1800,2024-05-05,cellular,788,1,1,0,unknown,1,1
1801,2024-05-05,cellular,894,1,1,0,unknown,1,1
1802,2024-05-05,cellular,725,3,1,0,unknown,1,1
1803,2024-05-05,cellular,670,2,286,6,failure,1,1
1804,2024-05-05,cellular,862,3,337,1,other,1,1
1805,2024-05-06,cellular,653,1,334,2,success,1,1
1806,2024-05-06,cellular,488,1,1,0,unknown,1,1
1807,2024-05-06,cellular,767,1,1,0,unknown,1,1
1808,2024-05-06,cellular,848,1,364,3,failure,1,1
1809,2024-05-06,cellular,530,1,1,0,unknown,1,1
1810,2024-05-06,cellular,984,1,343,4,failure,1,1
1811,2024-05-06,cellular,611,1,183,1,failure,1,1
1812,2024-05-06,cellular,1205,1,1,0,unknown,1,1
1813,2024-05-06,cellular,837,1,1,0,unknown,1,1
1814,2024-05-06,cellular,839,2,188,1,success,1,1
1815,2024-05-06,cellular,519,2,166,5,failure,1,1
1816,2024-05-06,cellular,687,2,343,1,failure,1,1
1817,2024-05-06,cellular,540,1,1,0,unknown,1,1
1818,2024-05-06,cellular,754,1,1,0,unknown,1,1
1819,2024-05-06,cellular,554,2,1,0,unknown,1,1
1820,2024-05-06,cellular,396,3,1,0,unknown,1,1
1821,2024-05-06,cellular,765,1,342,2,failure,1,1
1822,2024-05-06,cellular,1489,3,1,0,unknown,1,1
1823,2024-05-06,cellular,1347,2,363,1,failure,1,1
1824,2024-05-06,cellular,1074,4,344,3,failure,1,1
1825,2024-05-06,cellular,667,2,1,0,unknown,1,1
1826,2024-05-06,cellular,686,2,1,0,unknown,1,1
1827,2024-05-07,cellular,923,1,1,0,unknown,1,1
1828,2024-05-07,cellular,457,1,1,0,unknown,1,1
1829,2024-05-07,cellular,757,2,170,3,failure,1,1
1830,2024-05-07,cellular,1046,1,1,0,unknown,1,1
1831,2024-05-07,cellular,855,2,342,1,failure,1,1
1832,2024-05-07,cellular,542,1,1,0,unknown,1,1
1833,2024-05-07,cellular,609,1,337,1,success,1,1
1834,2024-05-07,cellular,574,1,1,0,unknown,1,1
1835,2024-05-07,cellular,983,4,1,0,unknown,1,1
1836,2024-05-07,cellular,661,1,267,11,other,1,1
1837,2024-05-07,cellular,623,1,1,0,unknown,1,1
1838,2024-05-07,cellular,476,1,352,1,other,1,1
1839,2024-05-07,cellular,957,2,1,0,unknown,1,1
1840,2024-05-07,cellular,347,2,337,6,failure,1,1
1841,2024-05-07,cellular,1030,1,169,3,success,1,1
1842,2024-05-07,cellular,895,2,295,2,failure,1,1
1843,2024-05-07,cellular,798,2,1,0,unknown,1,1
1844,2024-05-07,cellular,1391,2,1,0,unknown,1,1
1845,2024-05-07,cellular,1516,2,353,2,other,1,1
1846,2024-05-07,cellular,787,3,356,2,failure,1,1
1847,2024-05-07,cellular,877,3,1,0,unknown,1,1
1848,2024-05-07,cellular,553,3,288,1,other,1,1
1849,2024-05-07,cellular,1135,3,323,30,failure,1,1
1850,2024-05-07,cellular,882,2,1,0,unknown,1,1
1851,2024-05-07,cellular,878,3,170,5,failure,1,1
1852,2024-05-08,cellular,491,2,344,2,failure,1,1
1853,2024-05-08,cellular,763,1,1,0,unknown,1,1
1854,2024-05-08,cellular,704,1,323,6,failure,1,1
1855,2024-05-08,cellular,501,2,1,0,unknown,1,1
1856,2024-05-08,cellular,606,3,1,0,unknown,1,1
1857,2024-05-08,cellular,579,2,295,1,success,1,1
1858,2024-05-08,cellular,1080,1,1,0,unknown,1,1
1859,2024-05-08,cellular,308,3,1,0,unknown,1,1
1860,2024-05-08,cellular,662,1,367,1,success,1,1
1861,2024-05-08,cellular,568,1,1,0,unknown,1,1
1862,2024-05-08,cellular,1448,2,1,0,unknown,1,1
1863,2024-05-08,cellular,728,1,1,0,unknown,1,1
1864,2024-05-08,cellular,398,2,1,0,unknown,1,1
1865,2024-05-08,cellular,685,2,366,1,other,1,1
1866,2024-05-08,telephone,479,2,359,3,failure,1,1
1867,2024-05-08,cellular,682,3,347,3,failure,1,1
1868,2024-05-08,cellular,423,1,1,0,unknown,1,1
1869,2024-05-11,cellular,657,1,1,0,unknown,1,1
1870,2024-05-11,cellular,1038,1,370,1,failure,1,1
1871,2024-05-11,cellular,1514,1,284,2,failure,1,1
1872,2024-05-11,cellular,733,2,1,0,unknown,1,1
1873,2024-05-11,cellular,666,1,1,0,unknown,1,1
1874,2024-05-11,cellular,1017,1,1,0,unknown,1,1
1875,2024-05-11,cellular,610,2,1,0,unknown,1,1
1876,2024-05-11,cellular,608,3,1,0,unknown,1,1
1877,2024-05-11,cellular,475,1,171,6,failure,1,1
1878,2024-05-11,cellular,1232,2,1,0,unknown,1,1
1879,2024-05-11,cellular,819,2,1,0,unknown,1,1
1880,2024-05-11,cellular,877,7,300,2,other,1,1
1881,2024-05-11,cellular,911,3,1,0,unknown,1,1
1882,2024-05-12,cellular,365,2,1,0,unknown,1,1
1883,2024-05-12,cellular,882,1,1,0,unknown,1,1
1884,2024-05-12,cellular,515,1,350,5,failure,1,1
1885,2024-05-12,cellular,1203,1,306,1,failure,1,1
1886,2024-05-12,cellular,560,1,1,0,unknown,1,1
1887,2024-05-12,cellular,703,4,1,0,unknown,1,1
1888,2024-05-12,cellular,690,1,1,0,unknown,1,1
1889,2024-05-12,cellular,1272,1,1,0,unknown,1,1
1890,2024-05-12,cellular,1062,3,349,3,other,1,1
1891,2024-05-12,cellular,826,1,1,0,unknown,1,1
1892,2024-05-12,cellular,590,1,370,1,other,1,1
1893,2024-05-12,cellular,918,1,1,0,unknown,1,1
1894,2024-05-12,cellular,1182,1,286,4,failure,1,1
1895,2024-05-12,cellular,454,2,364,3,failure,1,1
1896,2024-05-12,cellular,725,1,1,0,unknown,1,1
1897,2024-05-12,cellular,309,1,306,4,success,1,1
1898,2024-05-12,cellular,549,1,300,1,success,1,1
1899,2024-05-12,cellular,844,1,1,0,unknown,1,1
1900,2024-05-12,cellular,409,1,274,6,other,1,1
1901,2024-05-12,cellular,1531,1,1,0,unknown,1,1
1902,2024-05-12,cellular,1063,2,361,1,success,1,1
1903,2024-05-12,cellular,829,7,1,0,unknown,1,1
1904,2024-05-12,cellular,289,2,1,0,unknown,1,1
1905,2024-05-12,cellular,637,3,328,22,other,1,1
1906,2024-05-12,cellular,609,1,1,0,unknown,1,1
1907,2024-05-12,cellular,614,3,1,0,unknown,1,1
1908,2024-05-12,cellular,398,6,1,0,unknown,1,1
1909,2024-05-12,cellular,750,2,1,0,unknown,1,1
1910,2024-05-12,cellular,775,3,1,0,unknown,1,1
1911,2024-05-12,cellular,528,5,1,0,unknown,1,1
1912,2024-05-12,telephone,556,2,287,13,success,1,1
1913,2024-05-12,cellular,737,3,1,0,unknown,1,1
1914,2024-05-13,cellular,477,3,1,0,unknown,1,1
1915,2024-05-13,cellular,863,3,1,0,unknown,1,1
1916,2024-05-13,cellular,774,2,301,1,failure,1,1
1917,2024-05-13,cellular,1073,1,1,0,unknown,1,1
1918,2024-05-13,cellular,610,1,1,0,unknown,1,1
1919,2024-05-13,cellular,850,1,1,0,unknown,1,1
1920,2024-05-13,cellular,659,1,1,0,unknown,1,1
1921,2024-05-13,cellular,570,1,1,0,unknown,1,1
1922,2024-05-13,cellular,516,1,1,0,unknown,1,1
1923,2024-05-13,cellular,585,1,1,0,unknown,1,1
1924,2024-05-13,cellular,606,1,1,0,unknown,1,1
1925,2024-05-13,cellular,590,1,1,0,unknown,1,1
1926,2024-05-13,cellular,902,1,1,0,unknown,1,1
1927,2024-05-13,cellular,669,1,355,4,failure,1,1
1928,2024-05-13,cellular,394,3,1,0,unknown,1,1
1929,2024-05-13,cellular,302,1,301,1,success,1,1
1930,2024-05-13,cellular,333,1,1,0,unknown,1,1
1931,2024-05-13,cellular,951,3,370,4,failure,1,1
1932,2024-05-13,cellular,562,1,1,0,unknown,1,1
1933,2024-05-13,cellular,734,2,1,0,unknown,1,1
1934,2024-05-13,cellular,568,1,1,0,unknown,1,1
1935,2024-05-13,cellular,747,2,371,3,failure,1,1
1936,2024-05-13,cellular,716,1,1,0,unknown,1,1
1937,2024-05-13,cellular,1101,1,1,0,unknown,1,1
1938,2024-05-13,cellular,394,1,1,0,unknown,1,1
1939,2024-05-13,cellular,1207,2,1,0,unknown,1,1
1940,2024-05-13,cellular,674,1,1,0,unknown,1,1
1941,2024-05-13,telephone,622,3,1,0,unknown,1,1
1942,2024-05-13,cellular,314,2,1,0,unknown,1,1
1943,2024-05-13,cellular,809,1,300,1,failure,1,1
1944,2024-05-13,cellular,829,1,296,11,failure,1,1
1945,2024-05-13,cellular,937,3,1,0,unknown,1,1
1946,2024-05-13,cellular,1975,5,1,0,unknown,1,1
1947,2024-05-13,cellular,1119,2,1,0,unknown,1,1
1948,2024-05-13,cellular,698,2,292,1,failure,1,1
1949,2024-05-13,cellular,649,2,1,0,unknown,1,1
1950,2024-05-13,cellular,531,2,1,0,unknown,1,1
1951,2024-05-13,cellular,1279,3,1,0,unknown,1,1
1952,2024-05-13,cellular,873,3,370,2,failure,1,1
1953,2024-05-13,cellular,440,2,1,0,unknown,1,1
1954,2024-05-13,telephone,689,2,1,0,unknown,1,1
1955,2024-05-14,cellular,722,2,344,1,success,1,1
1956,2024-05-14,cellular,533,1,371,1,other,1,1
1957,2024-05-14,cellular,558,1,1,0,unknown,1,1
1958,2024-05-14,cellular,667,1,1,0,unknown,1,1
1959,2024-05-14,cellular,717,1,1,0,unknown,1,1
1960,2024-05-14,cellular,590,5,359,1,other,1,1
1961,2024-05-14,cellular,745,1,174,3,failure,1,1
1962,2024-05-14,cellular,854,2,360,1,failure,1,1
1963,2024-05-14,cellular,646,5,1,0,unknown,1,1
1964,2024-05-14,cellular,345,1,1,0,unknown,1,1
1965,2024-05-14,cellular,456,1,300,1,failure,1,1
1966,2024-05-14,cellular,680,1,177,1,success,1,1
1967,2024-05-14,cellular,578,1,1,0,unknown,1,1
1968,2024-05-14,cellular,633,1,358,1,other,1,1
1969,2024-05-14,cellular,307,1,177,2,failure,1,1
1970,2024-05-14,cellular,607,3,1,0,unknown,1,1
1971,2024-05-14,cellular,874,1,363,1,failure,1,1
1972,2024-05-14,cellular,492,1,175,2,failure,1,1
1973,2024-05-14,cellular,563,1,1,0,unknown,1,1
1974,2024-05-14,cellular,1020,1,1,0,unknown,1,1
1975,2024-05-14,cellular,1723,1,356,2,success,1,1
1976,2024-05-14,cellular,406,2,1,0,unknown,1,1
1977,2024-05-14,cellular,691,1,1,0,unknown,1,1
1978,2024-05-14,cellular,1129,1,1,0,unknown,1,1
1979,2024-05-14,cellular,191,1,346,2,failure,1,1
1980,2024-05-14,cellular,224,4,1,0,unknown,1,1
1981,2024-05-14,cellular,616,2,1,0,unknown,1,1
1982,2024-05-14,cellular,668,2,1,0,unknown,1,1
1983,2024-05-14,cellular,479,1,346,2,success,1,1
1984,2024-05-14,cellular,888,3,1,0,unknown,1,1
1985,2024-05-14,cellular,1060,2,1,0,unknown,1,1
1986,2024-05-14,cellular,566,2,1,0,unknown,1,1
1987,2024-05-14,cellular,959,3,174,7,other,1,1
1988,2024-05-14,cellular,1094,2,1,0,unknown,1,1
1989,2024-05-14,cellular,884,3,346,4,failure,1,1
1990,2024-05-14,cellular,460,2,1,0,unknown,1,1
1991,2024-05-14,telephone,604,4,366,2,other,1,1
1992,2024-05-14,cellular,629,4,1,0,unknown,1,1
1993,2024-05-14,cellular,647,4,1,0,unknown,1,1
1994,2024-05-15,cellular,676,3,1,0,unknown,1,1
1995,2024-05-15,cellular,153,2,1,0,unknown,1,1
1996,2024-05-15,cellular,667,3,357,3,other,1,1
1997,2024-05-15,cellular,670,4,346,1,failure,1,1
1998,2024-05-15,cellular,655,2,1,0,unknown,1,1
1999,2024-05-15,cellular,311,1,368,2,failure,1,1
2000,2024-05-15,cellular,760,1,1,0,unknown,1,1
2001,2024-05-15,cellular,619,1,340,4,failure,1,1
2002,2024-05-15,cellular,1190,2,302,2,other,1,1
2003,2024-05-15,cellular,859,1,1,0,unknown,1,1
2004,2024-05-15,cellular,899,1,1,0,unknown,1,1
2005,2024-05-15,cellular,536,1,364,1,other,1,1
2006,2024-05-15,cellular,669,1,312,3,failure,1,1
2007,2024-05-15,cellular,326,5,179,4,failure,1,1
2008,2024-05-15,cellular,901,1,1,0,unknown,1,1
2009,2024-05-15,cellular,744,1,1,0,unknown,1,1
2010,2024-05-15,cellular,485,1,88,1,other,1,1
2011,2024-05-15,cellular,552,1,329,3,failure,1,1
2012,2024-05-15,cellular,416,1,1,0,unknown,1,1
2013,2024-05-15,cellular,637,1,1,0,unknown,1,1
2014,2024-05-15,cellular,523,2,353,58,other,1,1
2015,2024-05-15,cellular,285,5,1,0,unknown,1,1
2016,2024-05-15,cellular,730,5,1,0,unknown,1,1
2017,2024-05-15,cellular,536,2,1,0,unknown,1,1
2018,2024-05-15,cellular,792,2,298,1,failure,1,1
2019,2024-05-15,cellular,576,4,371,1,failure,1,1
2020,2024-05-15,cellular,693,5,372,2,failure,1,1
2021,2024-05-15,cellular,1015,1,1,0,unknown,1,1
2022,2024-05-15,cellular,663,1,1,0,unknown,1,1
2023,2024-05-15,cellular,437,3,347,3,other,1,1
2024,2024-05-15,cellular,562,2,1,0,unknown,1,1
2025,2024-05-15,cellular,585,1,1,0,unknown,1,1
2026,2024-05-15,cellular,659,1,1,0,unknown,1,1
2027,2024-05-15,cellular,532,3,1,0,unknown,1,1
2028,2024-05-15,cellular,837,1,1,0,unknown,1,1
2029,2024-05-15,cellular,832,1,367,3,failure,1,1
2030,2024-05-15,cellular,830,1,352,2,failure,1,1
2031,2024-05-15,cellular,317,1,1,0,unknown,1,1
2032,2024-05-15,cellular,611,5,1,0,unknown,1,1
2033,2024-05-15,cellular,432,1,176,1,failure,1,1
2034,2024-05-15,cellular,858,3,1,0,unknown,1,1
2035,2024-05-15,cellular,1012,3,1,0,unknown,1,1
2036,2024-05-15,cellular,611,2,1,0,unknown,1,1
2037,2024-05-15,cellular,885,3,352,2,other,1,1
2038,2024-05-15,cellular,1111,5,1,0,unknown,1,1
2039,2024-05-15,cellular,1357,4,374,2,failure,1,1
2040,2024-05-15,cellular,709,5,1,0,unknown,1,1
2041,2024-05-15,cellular,406,4,359,5,other,1,1
2042,2024-05-15,cellular,1002,4,1,0,unknown,1,1
2043,2024-05-15,cellular,880,4,1,0,unknown,1,1
2044,2024-05-15,cellular,655,3,175,4,failure,1,1
2045,2024-05-15,cellular,415,4,375,1,failure,1,1
2046,2024-05-15,cellular,1871,4,1,0,unknown,1,1
2047,2024-05-15,telephone,462,4,1,0,unknown,1,1
2048,2024-05-15,cellular,1313,7,312,1,failure,1,1
2049,2024-05-18,cellular,722,4,1,0,unknown,1,1
2050,2024-05-18,cellular,1032,2,1,0,unknown,1,1
2051,2024-05-18,cellular,536,2,334,4,failure,1,1
2052,2024-05-18,cellular,473,3,1,0,unknown,1,1
2053,2024-05-18,cellular,906,2,350,2,failure,1,1
2054,2024-05-18,cellular,347,1,1,0,unknown,1,1
2055,2024-05-18,cellular,442,1,266,8,failure,1,1
2056,2024-05-18,cellular,827,1,1,0,unknown,1,1
2057,2024-05-18,cellular,903,4,1,0,unknown,1,1
2058,2024-05-18,cellular,1340,1,1,0,unknown,1,1
2059,2024-05-18,cellular,487,1,1,0,unknown,1,1
2060,2024-05-18,cellular,666,1,360,1,success,1,1
2061,2024-05-18,cellular,351,1,1,0,unknown,1,1
2062,2024-05-18,cellular,357,1,1,0,unknown,1,1
2063,2024-05-18,cellular,420,2,1,0,unknown,1,1
2064,2024-05-18,cellular,391,1,1,0,unknown,1,1
2065,2024-05-18,cellular,565,1,1,0,unknown,1,1
2066,2024-05-18,cellular,431,1,1,0,unknown,1,1
2067,2024-05-18,cellular,373,1,1,0,unknown,1,1
2068,2024-05-18,cellular,616,1,370,1,success,1,1
2069,2024-05-18,cellular,504,1,1,0,unknown,1,1
2070,2024-05-18,cellular,1008,1,347,2,success,1,1
2071,2024-05-18,cellular,525,1,1,0,unknown,1,1
2072,2024-05-18,cellular,1063,1,1,0,unknown,1,1
2073,2024-05-18,cellular,178,1,1,0,unknown,1,1
2074,2024-05-18,cellular,525,1,1,0,unknown,1,1
2075,2024-05-18,cellular,442,1,1,0,unknown,1,1
2076,2024-05-18,cellular,618,1,355,2,failure,1,1
2077,2024-05-18,cellular,727,2,1,0,unknown,1,1
2078,2024-05-18,cellular,801,5,355,2,failure,1,1
2079,2024-05-18,cellular,827,2,1,0,unknown,1,1
2080,2024-05-18,cellular,1027,2,1,0,unknown,1,1
2081,2024-05-18,cellular,732,2,291,5,failure,1,1
2082,2024-05-18,cellular,542,2,1,0,unknown,1,1
2083,2024-05-18,cellular,1057,6,355,1,other,1,1
2084,2024-05-18,cellular,256,2,1,0,unknown,1,1
2085,2024-05-18,cellular,638,2,1,0,unknown,1,1
2086,2024-05-18,cellular,1173,3,278,6,success,1,1
2087,2024-05-18,cellular,1359,3,368,3,failure,1,1
2088,2024-05-18,cellular,390,5,1,0,unknown,1,1
2089,2024-05-18,cellular,642,3,298,6,success,1,1
2090,2024-05-18,cellular,639,2,1,0,unknown,1,1
2091,2024-05-22,cellular,582,1,95,2,success,1,1
2092,2024-05-22,cellular,354,1,1,0,unknown,1,1
2093,2024-05-22,cellular,796,1,109,1,failure,1,1
2094,2024-05-22,cellular,186,1,1,0,unknown,1,1
2095,2024-05-22,cellular,298,1,10,6,failure,1,1
2096,2024-05-22,cellular,431,1,1,0,unknown,1,1
2097,2024-05-22,cellular,449,1,1,0,unknown,1,1
2098,2024-05-22,cellular,271,1,93,3,success,1,1
2099,2024-05-22,cellular,271,1,183,3,failure,1,1
2100,2024-05-22,cellular,554,2,1,0,unknown,1,1
2101,2024-05-22,cellular,223,1,94,1,success,1,1
2102,2024-05-22,cellular,182,2,1,0,unknown,1,1
2103,2024-05-22,cellular,460,1,95,2,success,1,1
2104,2024-05-22,cellular,198,1,98,6,success,1,1
2105,2024-05-22,cellular,148,2,1,0,unknown,1,1
2106,2024-05-22,cellular,293,2,1,0,unknown,1,1
2107,2024-05-22,cellular,545,2,186,1,success,1,1
2108,2024-05-22,telephone,231,2,1,0,unknown,1,1
2109,2024-05-22,cellular,970,2,92,2,other,1,1
2110,2024-05-22,cellular,685,1,101,1,other,1,1
2111,2024-05-25,cellular,282,1,187,3,success,1,1
2112,2024-05-25,cellular,464,1,321,1,failure,1,1
2113,2024-05-25,cellular,124,1,1,0,unknown,1,1
2114,2024-05-25,cellular,421,1,1,0,unknown,1,1
2115,2024-05-25,cellular,678,2,1,0,unknown,1,1
2116,2024-05-25,cellular,867,1,1,0,unknown,1,1
2117,2024-05-25,cellular,269,1,40,2,failure,1,1
2118,2024-05-25,cellular,915,2,1,0,unknown,1,1
2119,2024-05-25,cellular,612,7,1,0,unknown,1,1
2120,2024-05-25,cellular,288,1,96,2,success,1,1
2121,2024-05-25,cellular,1064,1,1,0,unknown,1,1
2122,2024-05-25,cellular,213,4,1,0,unknown,1,1
2123,2024-05-25,cellular,226,1,1,0,unknown,1,1
2124,2024-05-25,cellular,377,1,1,0,unknown,1,1
2125,2024-05-25,cellular,158,2,1,0,unknown,1,1
2126,2024-05-25,cellular,262,2,353,1,other,1,1
2127,2024-05-25,cellular,117,2,21,3,failure,1,1
2128,2024-05-25,cellular,214,1,305,1,other,1,1
2129,2024-05-25,cellular,315,1,1,0,unknown,1,1
2130,2024-05-25,cellular,242,2,1,0,unknown,1,1
2131,2024-05-25,cellular,414,2,35,4,failure,1,1
2132,2024-05-25,cellular,601,2,10,7,failure,1,1
2133,2024-05-26,cellular,133,1,97,1,success,1,1
2134,2024-05-26,cellular,1078,1,97,7,other,1,1
2135,2024-05-26,cellular,640,1,1,0,unknown,1,1
2136,2024-05-26,cellular,482,1,1,0,unknown,1,1
2137,2024-05-26,cellular,91,1,285,2,other,1,1
2138,2024-05-26,cellular,176,1,1,0,unknown,1,1
2139,2024-05-26,cellular,165,1,287,2,failure,1,1
2140,2024-05-26,cellular,208,2,96,3,other,1,1
2141,2024-05-26,telephone,1346,1,1,0,unknown,1,1
2142,2024-05-26,cellular,390,1,1,0,unknown,1,1
2143,2024-05-26,cellular,445,1,1,0,unknown,1,1
2144,2024-05-26,cellular,226,2,1,0,unknown,1,1
2145,2024-05-26,cellular,396,3,1,0,unknown,1,1
2146,2024-05-26,cellular,208,2,98,2,success,1,1
2147,2024-05-26,cellular,253,1,1,0,unknown,1,1
2148,2024-05-26,cellular,185,1,1,0,unknown,1,1
2149,2024-05-27,cellular,229,3,1,0,unknown,1,1
2150,2024-05-27,cellular,189,2,1,0,unknown,1,1
2151,2024-05-27,cellular,439,1,103,1,success,1,1
2152,2024-05-27,cellular,242,1,212,1,success,1,1
2153,2024-05-27,cellular,145,1,1,0,unknown,1,1
2154,2024-05-27,cellular,155,3,1,0,unknown,1,1
2155,2024-05-27,cellular,122,2,1,0,unknown,1,1
2156,2024-05-27,cellular,776,3,97,3,success,1,1
2157,2024-05-27,cellular,329,1,41,2,other,1,1
2158,2024-05-27,cellular,367,2,1,0,unknown,1,1
2159,2024-05-27,cellular,412,1,1,0,unknown,1,1
2160,2024-05-27,telephone,165,1,1,0,unknown,1,1
2161,2024-05-27,cellular,223,3,89,2,failure,1,1
2162,2024-05-27,cellular,311,2,1,0,unknown,1,1
2163,2024-05-28,cellular,513,9,1,0,unknown,1,1
2164,2024-06-01,cellular,324,3,90,2,success,1,1
2165,2024-06-01,cellular,295,1,1,0,unknown,1,1
2166,2024-06-01,cellular,264,1,1,0,unknown,1,1
2167,2024-06-01,cellular,377,1,1,0,unknown,1,1
2168,2024-06-01,cellular,205,1,95,1,success,1,1
2169,2024-06-01,cellular,287,1,1,0,unknown,1,1
2170,2024-06-01,cellular,263,1,1,0,unknown,1,1
2171,2024-06-01,cellular,166,2,1,0,unknown,1,1
2172,2024-06-01,cellular,327,1,1,0,unknown,1,1
2173,2024-06-01,cellular,69,1,293,7,failure,1,1
2174,2024-06-01,cellular,326,1,1,0,unknown,1,1
2175,2024-06-01,cellular,1460,1,1,0,unknown,1,1
2176,2024-06-01,cellular,1048,1,1,0,unknown,1,1
2177,2024-06-01,cellular,781,1,1,0,unknown,1,1
2178,2024-06-01,cellular,335,2,1,0,unknown,1,1
2179,2024-06-01,cellular,412,2,1,0,unknown,1,1
2180,2024-06-01,cellular,177,2,1,0,unknown,1,1
2181,2024-06-01,cellular,251,1,90,1,success,1,1
2182,2024-06-01,cellular,339,1,1,0,unknown,1,1
2183,2024-06-01,cellular,174,1,81,2,success,1,1
2184,2024-06-01,cellular,114,1,38,2,other,1,1
2185,2024-06-01,cellular,192,1,1,0,unknown,1,1
2186,2024-06-01,cellular,215,2,1,0,unknown,1,1
2187,2024-06-01,cellular,235,1,1,0,unknown,1,1
2188,2024-06-01,cellular,1087,1,1,0,unknown,1,1
2189,2024-06-01,cellular,253,1,1,0,unknown,1,1
2190,2024-06-01,cellular,1144,2,1,0,unknown,1,1
2191,2024-06-01,cellular,220,1,28,8,other,1,1
2192,2024-06-01,cellular,314,1,1,0,unknown,1,1
2193,2024-06-02,cellular,163,2,84,1,success,1,1
2194,2024-06-02,cellular,479,1,1,0,unknown,1,1
2195,2024-06-02,cellular,395,1,1,0,unknown,1,1
2196,2024-06-02,cellular,350,1,1,0,unknown,1,1
2197,2024-06-02,cellular,199,1,96,2,success,1,1
2198,2024-06-02,cellular,294,1,1,0,unknown,1,1
2199,2024-06-02,cellular,690,1,1,0,unknown,1,1
2200,2024-06-02,cellular,596,1,1,0,unknown,1,1
2201,2024-06-02,cellular,169,1,1,0,unknown,1,1
2202,2024-06-02,cellular,195,1,1,0,unknown,1,1
2203,2024-06-02,cellular,103,1,67,4,success,1,1
2204,2024-06-02,cellular,417,1,1,0,unknown,1,1
2205,2024-06-02,cellular,160,2,1,0,unknown,1,1
2206,2024-06-02,telephone,270,1,1,0,unknown,1,1
2207,2024-06-02,cellular,271,2,92,4,success,1,1
2208,2024-06-02,cellular,712,1,60,3,failure,1,1
2209,2024-06-02,cellular,74,1,120,1,success,1,1
2210,2024-06-02,cellular,84,1,1,0,unknown,1,1
2211,2024-06-02,cellular,261,2,1,0,unknown,1,1
2212,2024-06-02,cellular,245,1,1,0,unknown,1,1
2213,2024-06-02,cellular,263,1,368,3,failure,1,1
2214,2024-06-02,cellular,310,1,55,6,other,1,1
2215,2024-06-02,cellular,482,2,1,0,unknown,1,1
2216,2024-06-02,cellular,924,2,113,21,success,1,1
2217,2024-06-02,cellular,253,2,1,0,unknown,1,1
2218,2024-06-02,cellular,192,1,1,0,unknown,1,1
2219,2024-06-02,cellular,181,3,293,2,failure,1,1
2220,2024-06-02,cellular,250,2,1,0,unknown,1,1
2221,2024-06-02,cellular,163,1,55,2,failure,1,1
2222,2024-06-02,cellular,541,3,1,0,unknown,1,1
